Date,Time,CPU (%),RAM (%)
2025-04-28,18:13:43,0.0,7.2
2025-04-28,18:13:53,0.1,7.2
2025-04-28,18:14:03,0.1,7.2
2025-04-28,18:14:13,0.1,7.2
2025-04-28,18:14:23,0.2,7.2
2025-04-28,18:14:33,0.2,7.2
2025-04-28,18:14:43,0.0,7.2
2025-04-28,18:14:53,0.2,7.2
2025-04-28,18:15:03,0.1,7.2
2025-04-28,18:15:13,0.2,7.2
2025-04-28,18:15:23,0.2,7.2
2025-04-28,18:15:33,0.0,7.2
2025-04-28,18:15:43,0.2,7.2
2025-04-28,18:15:53,0.1,7.2
2025-04-28,18:16:03,0.2,7.2
2025-04-28,18:16:13,0.2,7.2
2025-04-28,18:16:23,0.2,7.2
2025-04-28,18:16:33,2.1,7.3
2025-04-28,18:16:43,0.9,7.2
2025-04-28,18:16:53,0.1,7.2
2025-04-28,18:17:03,0.2,7.3
2025-04-28,18:17:13,0.1,7.2
2025-04-28,18:17:23,0.2,7.2
2025-04-28,18:17:33,0.1,7.2
2025-04-28,18:17:43,0.2,7.2
2025-04-28,18:17:53,0.2,7.2
2025-04-28,18:18:03,0.0,7.2
2025-04-28,18:18:13,0.2,7.2
2025-04-28,18:18:23,0.2,7.2
2025-04-28,18:18:33,0.1,7.2
2025-04-28,18:18:43,0.2,7.2
2025-04-28,18:18:53,0.1,7.2
2025-04-28,18:19:03,0.1,7.2
2025-04-28,18:19:13,0.1,7.2
2025-04-28,18:19:23,0.1,7.2
2025-04-28,18:19:33,0.2,7.2
2025-04-28,18:19:43,0.1,7.2
2025-04-28,18:19:53,0.2,7.2
2025-04-28,18:20:03,0.2,7.2
2025-04-28,18:20:13,0.0,7.2
2025-04-28,18:20:23,0.2,7.2
2025-04-28,18:20:33,0.1,7.2
2025-04-28,18:20:43,0.2,7.2
2025-04-28,18:20:53,0.1,7.2
2025-04-28,18:21:03,0.1,7.2
2025-04-28,18:21:13,0.1,7.2
2025-04-28,18:21:23,0.1,7.2
2025-04-28,18:21:33,0.1,7.2
2025-04-28,18:21:43,0.1,7.2
2025-04-28,18:21:53,0.1,7.2
2025-04-28,18:22:03,0.2,7.2
2025-04-28,18:22:13,0.1,7.2
2025-04-28,18:22:23,0.1,7.2
2025-04-28,18:22:33,0.2,7.2
2025-04-28,18:22:43,0.0,7.2
2025-04-28,18:22:53,0.2,7.2
2025-04-28,18:23:03,0.2,7.2
2025-04-28,18:23:13,0.0,7.2
2025-04-28,18:23:23,0.2,7.2
2025-04-28,18:23:33,0.1,7.2
2025-04-28,18:23:43,0.1,7.2
2025-04-28,18:23:53,0.2,7.2
2025-04-28,18:24:03,0.1,7.2
2025-04-28,18:24:13,0.2,7.2
2025-04-28,18:24:23,0.1,7.2
2025-04-28,18:24:33,0.2,7.2
2025-04-28,18:24:43,0.1,7.2
2025-04-28,18:24:53,0.1,7.2
2025-04-28,18:25:03,0.1,7.2
2025-04-28,18:25:13,0.1,7.2
2025-04-28,18:25:23,0.1,7.2
2025-04-28,18:25:33,0.2,7.2
2025-04-28,18:25:43,0.1,7.2
2025-04-28,18:25:53,0.2,7.2
2025-04-28,18:26:03,0.2,7.2
2025-04-28,18:26:13,0.1,7.2
2025-04-28,18:26:23,0.2,7.2
2025-04-28,18:26:33,0.0,7.2
2025-04-28,18:26:43,0.2,7.2
2025-04-28,18:26:53,0.2,7.2
2025-04-28,18:27:03,0.1,7.2
2025-04-28,18:27:13,0.1,7.2
2025-04-28,18:27:23,0.1,7.2
2025-04-28,18:27:33,0.2,7.2
2025-04-28,18:27:43,0.2,7.2
2025-04-28,18:27:53,0.0,7.2
2025-04-28,18:28:03,0.2,7.2
2025-04-28,18:28:13,0.1,7.2
2025-04-28,18:28:23,0.2,7.2
2025-04-28,18:28:33,0.2,7.2
2025-04-28,18:28:43,0.1,7.2
2025-04-28,18:28:53,0.1,7.2
2025-04-28,18:29:03,0.2,7.2
2025-04-28,18:29:13,0.1,7.2
2025-04-28,18:29:23,0.2,7.2
2025-04-28,18:29:33,0.1,7.2
2025-04-28,18:29:43,0.1,7.2
2025-04-28,18:29:53,0.2,7.2
2025-04-28,18:30:03,0.1,7.2
2025-04-28,18:30:13,0.2,7.2
2025-04-28,18:30:23,0.1,7.2
2025-04-28,18:30:33,0.2,7.2
2025-04-28,18:30:43,0.2,7.2
2025-04-28,18:30:53,0.0,7.2
2025-04-28,18:31:03,0.1,7.2
2025-04-28,18:31:13,0.1,7.2
2025-04-28,18:31:23,0.2,7.2
2025-04-28,18:31:33,0.2,7.2
2025-04-28,18:31:43,0.1,7.2
2025-04-28,18:31:53,0.2,7.2
2025-04-28,18:32:03,0.1,7.2
2025-04-28,18:32:13,0.1,7.2
2025-04-28,18:32:23,0.2,7.2
2025-04-28,18:32:33,0.1,7.2
2025-04-28,18:32:43,0.2,7.2
2025-04-28,18:32:53,0.2,7.2
2025-04-28,18:33:03,0.1,7.2
2025-04-28,18:33:13,0.2,7.2
2025-04-28,18:33:23,0.1,7.2
2025-04-28,18:33:33,0.2,7.2
2025-04-28,18:33:43,0.2,7.2
2025-04-28,18:33:53,0.1,7.2
2025-04-28,18:34:03,0.2,7.2
2025-04-28,18:34:13,0.1,7.2
2025-04-28,18:34:23,0.2,7.2
2025-04-28,18:34:33,0.1,7.2
2025-04-28,18:34:43,0.0,7.2
2025-04-28,18:34:53,0.2,7.2
2025-04-28,18:35:03,0.1,7.2
2025-04-28,18:35:13,0.2,7.2
2025-04-28,18:35:23,0.2,7.2
2025-04-28,18:35:33,0.1,7.2
2025-04-28,18:35:43,0.2,7.2
2025-04-28,18:35:53,0.1,7.2
2025-04-28,18:36:03,0.1,7.2
2025-04-28,18:36:13,0.2,7.2
2025-04-28,18:36:23,0.1,7.2
2025-04-28,18:36:33,0.2,7.2
2025-04-28,18:36:43,0.2,7.2
2025-04-28,18:36:53,0.0,7.2
2025-04-28,18:37:03,0.2,7.2
2025-04-28,18:37:13,-0.0,7.2
2025-04-28,18:37:23,0.2,7.2
2025-04-28,18:37:33,0.2,7.2
2025-04-28,18:37:43,0.1,7.2
2025-04-28,18:37:53,0.2,7.2
2025-04-28,18:38:03,0.0,7.2
2025-04-28,18:38:13,0.2,7.2
2025-04-28,18:38:23,0.2,7.2
2025-04-28,18:38:33,0.0,7.2
2025-04-28,18:38:43,0.2,7.2
2025-04-28,18:38:53,0.0,7.2
2025-04-28,18:39:03,0.2,7.2
2025-04-28,18:39:13,0.2,7.2
2025-04-28,18:39:23,0.1,7.2
2025-04-28,18:39:33,0.2,7.2
2025-04-28,18:39:43,0.2,7.2
2025-04-28,18:39:53,0.1,7.2
2025-04-28,18:40:03,0.2,7.2
2025-04-28,18:40:13,0.1,7.2
2025-04-28,18:40:23,0.2,7.2
2025-04-28,18:40:33,0.1,7.2
2025-04-28,18:40:43,0.1,7.2
2025-04-28,18:40:53,0.1,7.2
2025-04-28,18:41:03,0.1,7.2
2025-04-28,18:41:13,0.1,7.2
2025-04-28,18:41:23,0.2,7.2
2025-04-28,18:41:33,0.0,7.2
2025-04-28,18:41:43,0.2,7.2
2025-04-28,18:41:53,0.1,7.2
2025-04-28,18:42:03,0.2,7.2
2025-04-28,18:42:13,0.2,7.2
2025-04-28,18:42:23,0.1,7.2
2025-04-28,18:42:33,0.2,7.2
2025-04-28,18:42:43,0.1,7.2
2025-04-28,18:42:53,0.2,7.2
2025-04-28,18:43:03,0.2,7.2
2025-04-28,18:43:13,0.0,7.2
2025-04-28,18:43:23,0.2,7.2
2025-04-28,18:43:33,0.2,7.2
2025-04-28,18:43:43,0.0,7.2
2025-04-28,18:43:53,0.2,7.2
2025-04-28,18:44:03,0.1,7.2
2025-04-28,18:44:13,0.2,7.2
2025-04-28,18:44:23,0.2,7.2
2025-04-28,18:44:33,0.1,7.2
2025-04-28,18:44:43,0.1,7.2
2025-04-28,18:44:53,0.1,7.2
2025-04-28,18:45:03,0.2,7.2
2025-04-28,18:45:13,0.2,7.2
2025-04-28,18:45:23,0.1,7.2
2025-04-28,18:45:33,0.2,7.2
2025-04-28,18:45:43,0.1,7.2
2025-04-28,18:45:53,0.1,7.2
2025-04-28,18:46:03,0.1,7.2
2025-04-28,18:46:13,0.1,7.2
2025-04-28,18:46:23,0.2,7.2
2025-04-28,18:46:33,0.0,7.2
2025-04-28,18:46:43,0.1,7.2
2025-04-28,18:46:53,0.2,7.2
2025-04-28,18:47:03,0.0,7.2
2025-04-28,18:47:13,0.1,7.2
2025-04-28,18:47:23,0.3,7.1
2025-04-28,18:47:33,0.1,7.0
2025-04-28,18:47:43,0.2,7.0
2025-04-28,18:47:53,0.0,7.0
2025-04-28,18:48:03,0.2,7.0
2025-04-28,18:48:13,0.2,7.0
2025-04-28,18:48:23,0.1,7.0
2025-04-28,18:48:33,0.2,7.0
2025-04-28,18:48:43,0.0,7.0
2025-04-28,18:48:53,0.2,7.0
2025-04-28,18:49:03,0.1,7.0
2025-04-28,18:49:13,0.1,7.0
2025-04-28,18:49:23,0.2,7.0
2025-04-28,18:49:33,0.1,7.0
2025-04-28,18:49:43,0.2,7.0
2025-04-28,18:49:53,0.2,7.0
2025-04-28,18:50:03,0.1,7.0
2025-04-28,18:50:13,0.2,7.0
2025-04-28,18:50:23,0.2,7.0
2025-04-28,18:50:33,0.1,7.0
2025-04-28,18:50:43,0.2,7.0
2025-04-28,18:50:53,0.1,7.0
2025-04-28,18:51:03,0.2,7.0
2025-04-28,18:51:13,0.2,7.0
2025-04-28,18:51:23,0.1,7.0
2025-04-28,18:51:33,0.2,7.0
2025-04-28,18:51:43,0.1,7.0
2025-04-28,18:51:53,0.2,7.0
2025-04-28,18:52:03,0.2,7.0
2025-04-28,18:52:13,0.0,7.0
2025-04-28,18:52:23,0.2,7.0
2025-04-28,18:52:33,0.0,7.1
2025-04-28,18:52:43,0.2,7.0
2025-04-28,18:52:53,0.2,7.0
2025-04-28,18:53:03,1.3,7.4
2025-04-28,18:53:13,0.1,7.3
2025-04-28,18:53:23,0.1,7.3
2025-04-28,18:53:33,0.2,7.3
2025-04-28,18:53:43,0.1,7.3
2025-04-28,18:53:53,0.1,7.3
2025-04-28,18:54:03,0.2,7.2
2025-04-28,18:54:13,0.2,7.2
2025-04-28,18:54:23,0.1,7.3
2025-04-28,18:54:33,0.1,7.3
2025-04-28,18:54:43,0.4,7.6
2025-04-28,18:54:53,0.2,7.5
2025-04-28,18:55:03,0.3,7.4
2025-04-28,18:55:13,0.1,7.4
2025-04-28,18:55:23,0.2,7.3
2025-04-28,18:55:33,0.4,7.4
2025-04-28,18:55:43,0.1,7.3
2025-04-28,18:55:53,0.1,7.2
2025-04-28,18:56:03,0.1,7.3
2025-04-28,18:56:13,0.1,7.2
2025-04-28,18:56:23,0.1,7.2
2025-04-28,18:56:33,0.2,7.2
2025-04-28,18:56:43,0.2,7.2
2025-04-28,18:56:53,0.1,7.2
2025-04-28,18:57:03,0.2,7.2
2025-04-28,18:57:13,0.1,7.2
2025-04-28,18:57:23,0.1,7.2
2025-04-28,18:57:33,0.2,7.2
2025-04-28,18:57:43,0.1,7.2
2025-04-28,18:57:53,0.2,7.2
2025-04-28,18:58:03,0.2,7.2
2025-04-28,18:58:13,0.1,7.2
2025-04-28,18:58:23,0.2,7.2
2025-04-28,18:58:33,0.0,7.3
2025-04-28,18:58:43,0.1,7.2
2025-04-28,18:58:53,0.2,7.3
2025-04-28,18:59:03,0.1,7.3
2025-04-28,18:59:13,0.1,7.2
2025-04-28,18:59:23,0.1,7.2
2025-04-28,18:59:33,0.1,7.2
2025-04-28,18:59:43,0.1,7.2
2025-04-28,18:59:53,0.1,7.2
2025-04-28,19:00:03,0.2,7.3
2025-04-28,19:00:13,0.1,7.2
2025-04-28,19:00:23,0.2,7.2
2025-04-28,19:00:33,0.2,7.2
2025-04-28,19:00:43,0.1,7.3
2025-04-28,19:00:53,0.2,7.2
2025-04-28,19:01:03,0.1,7.3
2025-04-28,19:01:13,0.2,7.2
2025-04-28,19:01:23,0.2,7.2
2025-04-28,19:01:33,0.1,7.2
2025-04-28,19:01:43,0.1,7.2
2025-04-28,19:01:53,0.2,7.2
2025-04-28,19:02:03,0.1,7.2
2025-04-28,19:02:13,0.1,7.2
2025-04-28,19:02:23,0.0,7.2
2025-04-28,19:02:33,0.2,7.3
2025-04-28,19:02:43,0.2,7.3
2025-04-28,19:02:53,0.1,7.3
2025-04-28,19:03:03,0.2,7.3
2025-04-28,19:03:13,0.1,7.3
2025-04-28,19:03:23,0.2,7.3
2025-04-28,19:03:33,0.1,7.3
2025-04-28,19:03:43,0.0,7.3
2025-04-28,19:03:53,0.1,7.2
2025-04-28,19:04:03,0.1,7.2
2025-04-28,19:04:13,0.1,7.2
2025-04-28,19:04:23,0.2,7.2
2025-04-28,19:04:33,0.1,7.2
2025-04-28,19:04:43,0.1,7.2
2025-04-28,19:04:53,0.1,7.2
2025-04-28,19:05:03,0.1,7.2
2025-04-28,19:05:13,0.2,7.2
2025-04-28,19:05:23,0.0,7.2
2025-04-28,19:05:33,0.2,7.2
2025-04-28,19:05:43,0.2,7.2
2025-04-28,19:05:53,0.1,7.2
2025-04-28,19:06:03,0.2,7.2
2025-04-28,19:06:13,0.0,7.2
2025-04-28,19:06:23,0.2,7.2
2025-04-28,19:06:33,0.2,7.2
2025-04-28,19:06:43,0.1,7.3
2025-04-28,19:06:53,0.2,7.3
2025-04-28,19:07:03,0.1,7.2
2025-04-28,19:07:13,0.1,7.2
2025-04-28,19:07:23,0.1,7.2
2025-04-28,19:07:33,0.1,7.2
2025-04-28,19:07:43,0.1,7.2
2025-04-28,19:07:53,0.1,7.2
2025-04-28,19:08:03,0.2,7.2
2025-04-28,19:08:13,0.2,7.2
2025-04-28,19:08:23,0.0,7.2
2025-04-28,19:08:33,0.1,7.2
2025-04-28,19:08:43,0.2,7.2
2025-04-28,19:08:53,0.1,7.2
2025-04-28,19:09:03,0.2,7.2
2025-04-28,19:09:13,0.1,7.2
2025-04-28,19:09:23,0.1,7.2
2025-04-28,19:09:33,0.2,7.2
2025-04-28,19:09:43,0.1,7.2
2025-04-28,19:09:53,0.1,7.2
2025-04-28,19:10:03,0.1,7.2
2025-04-28,19:10:13,0.2,7.2
2025-04-28,19:10:23,0.2,7.2
2025-04-28,19:10:33,0.0,7.2
2025-04-28,19:10:43,0.2,7.2
2025-04-28,19:10:53,0.0,7.2
2025-04-28,19:11:03,0.2,7.2
2025-04-28,19:11:13,0.2,7.2
2025-04-28,19:11:23,0.1,7.2
2025-04-28,19:11:33,0.1,7.2
2025-04-28,19:11:43,0.0,7.2
2025-04-28,19:11:53,0.1,7.2
2025-04-28,19:12:03,0.1,7.3
2025-04-28,19:12:13,0.0,7.2
2025-04-28,19:12:23,0.1,7.3
2025-04-28,19:12:33,0.2,7.2
2025-04-28,19:12:43,0.1,7.2
2025-04-28,19:12:53,0.2,7.2
2025-04-28,19:13:03,0.1,7.2
2025-04-28,19:13:13,0.2,7.3
2025-04-28,19:13:23,0.1,7.3
2025-04-28,19:13:33,0.1,7.2
2025-04-28,19:13:43,0.2,7.2
2025-04-28,19:13:53,0.1,7.2
2025-04-28,19:14:03,0.2,7.3
2025-04-28,19:14:13,0.2,7.2
2025-04-28,19:14:23,0.0,7.2
2025-04-28,19:14:33,0.1,7.2
2025-04-28,19:14:43,0.1,7.2
2025-04-28,19:14:53,0.2,7.2
2025-04-28,19:15:03,0.2,7.3
2025-04-28,19:15:13,0.0,7.2
2025-04-28,19:15:23,0.2,7.2
2025-04-28,19:15:33,0.2,7.2
2025-04-28,19:15:43,0.0,7.2
2025-04-28,19:15:53,0.2,7.2
2025-04-28,19:16:03,0.0,7.2
2025-04-28,19:16:13,0.2,7.2
2025-04-28,19:16:23,0.2,7.2
2025-04-28,19:16:33,0.1,7.2
2025-04-28,19:16:43,0.1,7.2
2025-04-28,19:16:53,0.1,7.2
2025-04-28,19:17:03,0.2,7.3
2025-04-28,19:17:13,0.2,7.4
2025-04-28,19:17:23,0.0,7.3
2025-04-28,19:17:33,0.2,7.3
2025-04-28,19:17:43,0.1,7.3
2025-04-28,19:17:53,0.2,7.2
2025-04-28,19:18:03,0.2,7.2
2025-04-28,19:18:13,0.0,7.2
2025-04-28,19:18:23,0.2,7.2
2025-04-28,19:18:33,0.0,7.2
2025-04-28,19:18:43,0.2,7.2
2025-04-28,19:18:53,0.2,7.3
2025-04-28,19:19:03,0.1,7.2
2025-04-28,19:19:13,0.2,7.2
2025-04-28,19:19:23,0.1,7.2
2025-04-28,19:19:33,0.0,7.2
2025-04-28,19:19:43,0.2,7.2
2025-04-28,19:19:53,0.0,7.2
2025-04-28,19:20:03,0.2,7.2
2025-04-28,19:20:13,0.2,7.2
2025-04-28,19:20:23,0.1,7.2
2025-04-28,19:20:33,0.2,7.2
2025-04-28,19:20:43,0.1,7.2
2025-04-28,19:20:53,0.2,7.2
2025-04-28,19:21:03,0.2,7.2
2025-04-28,19:21:13,0.1,7.2
2025-04-28,19:21:23,0.2,7.2
2025-04-28,19:21:33,0.1,7.2
2025-04-28,19:21:43,0.2,7.2
2025-04-28,19:21:53,0.1,7.2
2025-04-28,19:22:03,0.1,7.2
2025-04-28,19:22:13,0.2,7.2
2025-04-28,19:22:23,0.0,7.2
2025-04-28,19:22:33,0.2,7.2
2025-04-28,19:22:43,0.2,7.2
2025-04-28,19:22:53,0.1,7.3
2025-04-28,19:23:03,0.2,7.2
2025-04-28,19:23:13,0.1,7.2
2025-04-28,19:23:23,0.0,7.2
2025-04-28,19:23:33,0.2,7.2
2025-04-28,19:23:43,0.1,7.2
2025-04-28,19:23:53,0.2,7.2
2025-04-28,19:24:03,0.2,7.2
2025-04-28,19:24:13,0.0,7.2
2025-04-28,19:24:23,0.2,7.2
2025-04-28,19:24:33,-0.0,7.2
2025-04-28,19:24:43,0.2,7.2
2025-04-28,19:24:53,0.2,7.2
2025-04-28,19:25:03,0.1,7.2
2025-04-28,19:25:13,0.1,7.2
2025-04-28,19:25:23,0.1,7.2
2025-04-28,19:25:33,0.2,7.2
2025-04-28,19:25:43,0.2,7.2
2025-04-28,19:25:53,0.0,7.2
2025-04-28,19:26:03,0.2,7.2
2025-04-28,19:26:13,0.0,7.2
2025-04-28,19:26:23,0.1,7.2
2025-04-28,19:26:33,0.2,7.2
2025-04-28,19:26:43,0.0,7.2
2025-04-28,19:26:53,0.2,7.2
2025-04-28,19:27:03,0.2,7.3
2025-04-28,19:27:13,0.1,7.2
2025-04-28,19:27:23,0.2,7.3
2025-04-28,19:27:33,0.1,7.3
2025-04-28,19:27:43,0.1,7.2
2025-04-28,19:27:53,0.1,7.2
2025-04-28,19:28:03,0.1,7.2
2025-04-28,19:28:13,0.1,7.2
2025-04-28,19:28:23,0.0,7.2
2025-04-28,19:28:33,0.2,7.2
2025-04-28,19:28:43,0.2,7.3
2025-04-28,19:28:53,0.1,7.2
2025-04-28,19:29:03,0.2,7.2
2025-04-28,19:29:13,0.1,7.2
2025-04-28,19:29:23,0.1,7.2
2025-04-28,19:29:33,0.2,7.2
2025-04-28,19:29:43,0.1,7.2
2025-04-28,19:29:53,0.2,7.2
2025-04-28,19:30:03,0.2,7.3
2025-04-28,19:30:13,0.1,7.2
2025-04-28,19:30:23,0.1,7.2
2025-04-28,19:30:33,0.0,7.2
2025-04-28,19:30:43,0.2,7.2
2025-04-28,19:30:53,0.1,7.3
2025-04-28,19:31:03,0.1,7.2
2025-04-28,19:31:13,0.2,7.2
2025-04-28,19:31:23,0.1,7.2
2025-04-28,19:31:33,0.1,7.2
2025-04-28,19:31:43,0.1,7.2
2025-04-28,19:31:53,0.1,7.2
2025-04-28,19:32:03,0.2,7.3
2025-04-28,19:32:13,0.1,7.3
2025-04-28,19:32:23,0.1,7.2
2025-04-28,19:32:33,0.1,7.2
2025-04-28,19:32:43,0.1,7.2
2025-04-28,19:32:53,0.1,7.2
2025-04-28,19:33:03,0.1,7.2
2025-04-28,19:33:13,0.2,7.2
2025-04-28,19:33:23,0.2,7.2
2025-04-28,19:33:33,0.0,7.2
2025-04-28,19:33:43,0.1,7.2
2025-04-28,19:33:53,0.2,7.2
2025-04-28,19:34:03,0.1,7.2
2025-04-28,19:34:13,0.2,7.2
2025-04-28,19:34:23,0.1,7.2
2025-04-28,19:34:33,0.2,7.2
2025-04-28,19:34:43,0.2,7.2
2025-04-28,19:34:53,0.1,7.2
2025-04-28,19:35:03,0.2,7.2
2025-04-28,19:35:13,0.1,7.2
2025-04-28,19:35:23,0.1,7.2
2025-04-28,19:35:33,0.1,7.2
2025-04-28,19:35:43,0.0,7.2
2025-04-28,19:35:53,0.1,7.2
2025-04-28,19:36:03,0.1,7.3
2025-04-28,19:36:13,0.1,7.3
2025-04-28,19:36:23,0.1,7.2
2025-04-28,19:36:33,0.0,7.2
2025-04-28,19:36:43,0.1,7.2
2025-04-28,19:36:53,0.0,7.2
2025-04-28,19:37:03,0.2,7.2
2025-04-28,19:37:13,0.1,7.2
2025-04-28,19:37:23,0.1,7.2
2025-04-28,19:37:33,0.1,7.2
2025-04-28,19:37:43,0.1,7.2
2025-04-28,19:37:53,0.1,7.2
2025-04-28,19:38:03,0.2,7.2
2025-04-28,19:38:13,0.1,7.2
2025-04-28,19:38:23,0.2,7.2
2025-04-28,19:38:33,0.1,7.2
2025-04-28,19:38:43,0.1,7.3
2025-04-28,19:38:53,0.2,7.2
2025-04-28,19:39:03,0.1,7.2
2025-04-28,19:39:13,0.1,7.2
2025-04-28,19:39:23,0.2,7.2
2025-04-28,19:39:33,0.1,7.2
2025-04-28,19:39:43,0.1,7.2
2025-04-28,19:39:53,0.1,7.2
2025-04-28,19:40:03,0.2,7.2
2025-04-28,19:40:13,0.2,7.2
2025-04-28,19:40:23,0.1,7.2
2025-04-28,19:40:33,0.1,7.2
2025-04-28,19:40:43,0.1,7.2
2025-04-28,19:40:53,0.1,7.2
2025-04-28,19:41:03,0.2,7.2
2025-04-28,19:41:13,0.1,7.2
2025-04-28,19:41:23,0.2,7.2
2025-04-28,19:41:33,0.1,7.2
2025-04-28,19:41:43,0.1,7.2
2025-04-28,19:41:53,0.2,7.2
2025-04-28,19:42:03,0.1,7.2
2025-04-28,19:42:13,0.2,7.2
2025-04-28,19:42:23,0.1,7.2
2025-04-28,19:42:33,0.1,7.2
2025-04-28,19:42:43,0.1,7.2
2025-04-28,19:42:53,0.0,7.2
2025-04-28,19:43:03,0.2,7.2
2025-04-28,19:43:13,0.2,7.2
2025-04-28,19:43:23,0.1,7.2
2025-04-28,19:43:33,0.1,7.2
2025-04-28,19:43:43,0.1,7.2
2025-04-28,19:43:53,0.1,7.2
2025-04-28,19:44:03,0.2,7.2
2025-04-28,19:44:13,0.0,7.2
2025-04-28,19:44:23,0.1,7.2
2025-04-28,19:44:33,0.2,7.2
2025-04-28,19:44:43,0.0,7.2
2025-04-28,19:44:53,0.1,7.3
2025-04-28,19:45:03,0.1,7.2
2025-04-28,19:45:13,0.2,7.2
2025-04-28,19:45:23,0.1,7.2
2025-04-28,19:45:33,0.0,7.2
2025-04-28,19:45:43,0.2,7.2
2025-04-28,19:45:53,0.1,7.2
2025-04-28,19:46:03,0.2,7.2
2025-04-28,19:46:13,0.2,7.2
2025-04-28,19:46:23,0.0,7.2
2025-04-28,19:46:33,0.2,7.2
2025-04-28,19:46:43,0.0,7.2
2025-04-28,19:46:53,0.2,7.2
2025-04-28,19:47:03,0.2,7.2
2025-04-28,19:47:13,0.1,7.3
2025-04-28,19:47:23,0.1,7.3
2025-04-28,19:47:33,0.1,7.2
2025-04-28,19:47:43,0.2,7.2
2025-04-28,19:47:53,0.1,7.2
2025-04-28,19:48:03,0.1,7.2
2025-04-28,19:48:13,0.1,7.2
2025-04-28,19:48:23,0.2,7.2
2025-04-28,19:48:33,0.1,7.2
2025-04-28,19:48:43,0.2,7.2
2025-04-28,19:48:53,0.0,7.2
2025-04-28,19:49:03,0.2,7.2
2025-04-28,19:49:13,0.2,7.2
2025-04-28,19:49:23,0.1,7.2
2025-04-28,19:49:33,0.1,7.2
2025-04-28,19:49:43,0.0,7.2
2025-04-28,19:49:53,0.2,7.2
2025-04-28,19:50:03,0.2,7.2
2025-04-28,19:50:13,0.1,7.2
2025-04-28,19:50:23,0.2,7.2
2025-04-28,19:50:33,0.1,7.2
2025-04-28,19:50:43,0.2,7.2
2025-04-28,19:50:53,0.2,7.2
2025-04-28,19:51:03,0.1,7.2
2025-04-28,19:51:13,0.1,7.2
2025-04-28,19:51:23,0.0,7.2
2025-04-28,19:51:33,0.1,7.2
2025-04-28,19:51:43,0.2,7.2
2025-04-28,19:51:53,0.0,7.2
2025-04-28,19:52:03,0.2,7.2
2025-04-28,19:52:13,0.2,7.2
2025-04-28,19:52:23,0.1,7.2
2025-04-28,19:52:33,0.1,7.2
2025-04-28,19:52:43,0.1,7.2
2025-04-28,19:52:53,0.1,7.2
2025-04-28,19:53:03,0.2,7.2
2025-04-28,19:53:13,0.0,7.2
2025-04-28,19:53:23,0.1,7.2
2025-04-28,19:53:33,0.1,7.2
2025-04-28,19:53:43,0.1,7.2
2025-04-28,19:53:53,0.1,7.2
2025-04-28,19:54:03,0.1,7.2
2025-04-28,19:54:13,0.2,7.2
2025-04-28,19:54:23,0.0,7.2
2025-04-28,19:54:33,0.1,7.2
2025-04-28,19:54:43,0.2,7.2
2025-04-28,19:54:53,-0.0,7.2
2025-04-28,19:55:03,0.2,7.2
2025-04-28,19:55:13,0.2,7.2
2025-04-28,19:55:23,0.0,7.2
2025-04-28,19:55:33,0.2,7.2
2025-04-28,19:55:43,0.0,7.2
2025-04-28,19:55:53,0.2,7.2
2025-04-28,19:56:03,0.2,7.2
2025-04-28,19:56:13,-0.0,7.2
2025-04-28,19:56:23,0.1,7.2
2025-04-28,19:56:33,0.1,7.2
2025-04-28,19:56:43,0.1,7.2
2025-04-28,19:56:53,0.2,7.3
2025-04-28,19:57:03,0.1,7.3
2025-04-28,19:57:13,0.1,7.3
2025-04-28,19:57:23,0.1,7.2
2025-04-28,19:57:33,0.2,7.2
2025-04-28,19:57:43,0.1,7.2
2025-04-28,19:57:53,0.1,7.2
2025-04-28,19:58:03,0.2,7.2
2025-04-28,19:58:13,0.0,7.2
2025-04-28,19:58:23,0.2,7.2
2025-04-28,19:58:33,0.2,7.2
2025-04-28,19:58:43,0.0,7.2
2025-04-28,19:58:53,0.2,7.2
2025-04-28,19:59:03,0.2,7.2
2025-04-28,19:59:13,0.0,7.2
2025-04-28,19:59:23,0.2,7.2
2025-04-28,19:59:33,0.1,7.2
2025-04-28,19:59:43,0.1,7.2
2025-04-28,19:59:53,0.2,7.2
2025-04-28,20:00:03,0.1,7.3
2025-04-28,20:00:13,0.1,7.3
2025-04-28,20:00:23,0.0,7.2
2025-04-28,20:00:33,0.2,7.2
2025-04-28,20:00:43,0.1,7.2
2025-04-28,20:00:53,0.1,7.2
2025-04-28,20:01:03,0.2,7.2
2025-04-28,20:01:13,0.0,7.3
2025-04-28,20:01:23,0.1,7.3
2025-04-28,20:01:33,0.2,7.2
2025-04-28,20:01:43,0.1,7.2
2025-04-28,20:01:53,0.2,7.2
2025-04-28,20:02:03,0.1,7.2
2025-04-28,20:02:13,0.1,7.2
2025-04-28,20:02:23,0.1,7.2
2025-04-28,20:02:33,0.0,7.2
2025-04-28,20:02:43,0.2,7.2
2025-04-28,20:02:53,0.1,7.2
2025-04-28,20:03:03,0.1,7.2
2025-04-28,20:03:13,0.2,7.2
2025-04-28,20:03:23,0.0,7.2
2025-04-28,20:03:33,0.2,7.2
2025-04-28,20:03:43,0.2,7.2
2025-04-28,20:03:53,0.0,7.2
2025-04-28,20:04:03,0.2,7.2
2025-04-28,20:04:13,0.0,7.2
2025-04-28,20:04:23,0.1,7.2
